sample_id,v1_included,v2_included,v2_reason,remaining_requirements,financial_scope_flag
002290.SZ:2025,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002293.SZ:2017,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002293.SZ:2018,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002293.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002293.SZ:2020,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002293.SZ:2021,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002293.SZ:2022,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002293.SZ:2023,False,True,2023 industry corroboration and admission checks passed; consolidated scope retained,,
002293.SZ:2024,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002293.SZ:2025,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002294.SZ:2017,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002294.SZ:2018,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002294.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002294.SZ:2020,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002294.SZ:2021,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002294.SZ:2022,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002294.SZ:2023,False,True,2023 industry corroboration and admission checks passed; consolidated scope retained,,
002294.SZ:2024,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002294.SZ:2025,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002297.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
002297.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
002297.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002297.SZ:2020,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002297.SZ:2021,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002297.SZ:2022,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002297.SZ:2023,False,True,2023 industry corroboration and admission checks passed; consolidated scope retained,,
002297.SZ:2024,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002297.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
002308.SZ:2017,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002308.SZ:2018,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002308.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002308.SZ:2020,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002308.SZ:2021,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002308.SZ:2022,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002308.SZ:2023,False,True,2023 industry corroboration and admission checks passed; consolidated scope retained,,
002308.SZ:2024,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002309.SZ:2017,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002309.SZ:2018,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002309.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002309.SZ:2020,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002309.SZ:2021,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002309.SZ:2022,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002309.SZ:2023,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002309.SZ:2024,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002309.SZ:2025,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002310.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
002310.SZ:2018,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002310.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002310.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002310.SZ:2021,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002310.SZ:2022,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002310.SZ:2023,False,True,2023 industry corroboration and admission checks passed; consolidated scope retained,,
002310.SZ:2024,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002310.SZ:2025,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002316.SZ:2017,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002316.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
002316.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002316.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002316.SZ:2021,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002316.SZ:2022,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002316.SZ:2023,False,True,2023 industry corroboration and admission checks passed; consolidated scope retained,,disposed_payment_operations_in_annual_flows
002316.SZ:2024,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002316.SZ:2025,False,False,preorigin_financial_industry_or_confirmed_baseline_ST,,
002320.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
002320.SZ:2018,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
002320.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002320.SZ:2020,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002320.SZ:2021,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002320.SZ:2022,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002320.SZ:2023,False,True,2023 industry corroboration and admission checks passed; consolidated scope retained,,
002320.SZ:2024,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002320.SZ:2025,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
002325.SZ:2017,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002325.SZ:2018,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002325.SZ:2019,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
002325.SZ:2020,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification;annual_text_certification,
002325.SZ:2021,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002325.SZ:2022,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002325.SZ:2023,False,True,2023 industry corroboration and admission checks passed; consolidated scope retained,,
002325.SZ:2024,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002332.SZ:2017,False,False,ST_history_label_and_input_certification_pending,annual_financial_certification,
002332.SZ:2018,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002332.SZ:2019,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002332.SZ:2020,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
002332.SZ:2021,True,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.,,
