sample_id,firm_id,origin,split,decision,document_id,annual_feature_count,candidate_feature_values,verified_feature_values,text_candidate,text_verified,label,industry_status,membership_verified,baseline_ST_verified,registry_label_verified,label_available_date,input_certified,financial_certified,financial_verification_tier,text_verification_tier,unresolved_requirements,baseline_ST_lead,new_ST_followup_lead,lead_is_verified_label,analytical_eligible,reason
000979.SZ:2018,000979.SZ,2018-05-01,train,excluded,,12,0,0,False,False,,verified_nonfinancial,True,True,False,,False,False,none,none,,0,0,False,False,known_incomplete_followup_due_to_delisting
000982.SZ:2017,000982.SZ,2017-05-01,train,pending,1203426795,12,0,0,False,False,1,verified_nonfinancial,True,True,True,2017-05-03,False,False,none,none,annual_financial_certification;annual_text_certification,0,1,False,False,ST_history_label_and_input_certification_pending
000982.SZ:2018,000982.SZ,2018-05-01,train,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
000982.SZ:2019,000982.SZ,2019-05-01,train,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
000982.SZ:2020,000982.SZ,2020-05-01,train,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
000982.SZ:2021,000982.SZ,2021-05-01,train,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
000982.SZ:2022,000982.SZ,2022-05-01,validation,eligible_awaiting_freeze,1212765717,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2023-04-30,True,True,rule_based_source_checks_not_manual_review,rule_based_source_checks_not_manual_review,,0,0,False,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.
000982.SZ:2023,000982.SZ,2023-05-01,validation,pending,1216402554,12,12,0,True,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000982.SZ:2024,000982.SZ,2024-05-01,test,excluded,,12,0,0,False,False,,verified_nonfinancial,True,True,False,,False,False,none,none,,0,0,False,False,known_incomplete_followup_due_to_delisting
000985.SZ:2017,000985.SZ,2017-05-01,train,pending,1203196084,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000985.SZ:2018,000985.SZ,2018-05-01,train,pending,1204665554,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000985.SZ:2019,000985.SZ,2019-05-01,train,pending,1206058706,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000985.SZ:2020,000985.SZ,2020-05-01,train,pending,1207523866,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000985.SZ:2021,000985.SZ,2021-05-01,train,pending,1209788304,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000985.SZ:2022,000985.SZ,2022-05-01,validation,pending,1213249247,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000985.SZ:2023,000985.SZ,2023-05-01,validation,pending,1216527480,12,0,0,True,True,0,pending,True,True,True,2024-04-30,False,False,none,rule_based_source_checks_not_manual_review,historical_industry;annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000985.SZ:2024,000985.SZ,2024-05-01,test,pending,1219862560,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000985.SZ:2025,000985.SZ,2025-05-01,test,pending,1223310825,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000989.SZ:2017,000989.SZ,2017-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000989.SZ:2018,000989.SZ,2018-05-01,train,pending,1204663700,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000989.SZ:2019,000989.SZ,2019-05-01,train,pending,1206158258,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000989.SZ:2020,000989.SZ,2020-05-01,train,pending,1207679259,12,3,0,True,True,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000989.SZ:2021,000989.SZ,2021-05-01,train,pending,1209417113,12,3,0,True,True,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000989.SZ:2022,000989.SZ,2022-05-01,validation,pending,1213042739,12,3,0,True,True,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000989.SZ:2023,000989.SZ,2023-05-01,validation,pending,1216683872,12,12,0,True,True,1,pending,True,True,True,2024-04-26,True,True,rule_based_source_checks_not_manual_review,rule_based_source_checks_not_manual_review,historical_industry,0,1,False,False,ST_history_label_and_input_certification_pending
000989.SZ:2024,000989.SZ,2024-05-01,test,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
000989.SZ:2025,000989.SZ,2025-05-01,test,excluded,,12,0,0,False,False,,verified_nonfinancial,True,False,False,,False,False,none,none,,1,0,False,False,preorigin_financial_industry_or_confirmed_baseline_ST
000990.SZ:2017,000990.SZ,2017-05-01,train,pending,1203149509,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000990.SZ:2018,000990.SZ,2018-05-01,train,pending,1204480243,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000990.SZ:2019,000990.SZ,2019-05-01,train,pending,1205900421,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000990.SZ:2020,000990.SZ,2020-05-01,train,pending,1207524881,12,3,0,True,True,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000990.SZ:2021,000990.SZ,2021-05-01,train,pending,1209338218,12,3,0,True,True,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000990.SZ:2022,000990.SZ,2022-05-01,validation,pending,1212979242,12,12,0,True,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
000990.SZ:2023,000990.SZ,2023-05-01,validation,pending,1216222010,12,12,0,True,True,0,pending,True,True,True,2024-04-30,True,True,rule_based_source_checks_not_manual_review,rule_based_source_checks_not_manual_review,historical_industry,0,0,False,False,ST_history_label_and_input_certification_pending
000990.SZ:2024,000990.SZ,2024-05-01,test,eligible_awaiting_freeze,1219297416,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2025-04-30,True,True,rule_based_source_checks_not_manual_review,rule_based_source_checks_not_manual_review,,0,0,False,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.
000990.SZ:2025,000990.SZ,2025-05-01,test,pending,1222911855,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
001201.SZ:2024,001201.SZ,2024-05-01,test,eligible_awaiting_freeze,1219910083,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2025-04-30,True,True,rule_based_source_checks_not_manual_review,rule_based_source_checks_not_manual_review,,0,0,False,True,Annual financial/text inputs and registry-defined endpoint verified; full-cohort freeze pending.
001201.SZ:2025,001201.SZ,2025-05-01,test,pending,1223312424,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
001215.SZ:2025,001215.SZ,2025-05-01,test,pending,1223329187,12,12,0,True,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
001216.SZ:2025,001216.SZ,2025-05-01,test,pending,1222990722,12,12,0,True,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
001296.SZ:2025,001296.SZ,2025-05-01,test,pending,1223237647,12,12,0,True,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
001979.SZ:2019,001979.SZ,2019-05-01,train,pending,1205913549,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
001979.SZ:2020,001979.SZ,2020-05-01,train,pending,1207539530,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2021-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
001979.SZ:2021,001979.SZ,2021-05-01,train,pending,1209425561,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
001979.SZ:2022,001979.SZ,2022-05-01,validation,pending,1212634443,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
001979.SZ:2023,001979.SZ,2023-05-01,validation,pending,1216166724,12,0,0,True,True,0,pending,True,True,True,2024-04-30,False,False,none,rule_based_source_checks_not_manual_review,historical_industry;annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
001979.SZ:2024,001979.SZ,2024-05-01,test,pending,1219330022,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
001979.SZ:2025,001979.SZ,2025-05-01,test,pending,1222823028,12,0,0,True,True,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002002.SZ:2017,002002.SZ,2017-05-01,train,pending,1203378518,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2018-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002002.SZ:2018,002002.SZ,2018-05-01,train,pending,1204557454,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2019-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
002002.SZ:2019,002002.SZ,2019-05-01,train,pending,1206071415,12,12,0,True,True,0,verified_nonfinancial,True,True,True,2020-04-30,False,False,none,rule_based_source_checks_not_manual_review,annual_financial_certification,0,0,False,False,ST_history_label_and_input_certification_pending
